Rating,Review
5,"If you like to keep busy and are able to do the same thing repetitively without slacking off on your work, you will love it. It can get competitive if you want it to be."
5,Welcoming store that takes you in like a family. everyone is always happy; we all lean on each other to do the best of our job with a work smarter not harder attitude
5,"Great work place. excellent team members, great learning experience."
5,Love the culture and mission of Apple. The work I do is challenging and I feel valued for what I do. I am able to grow and develop every day in my role.
5,You are micromanaged down to the second and unfairly criticized for not meeting absurd goals across a varsities of products with hundreds of support articles to quote verbatim. Better buy in to the culture at Apple or you’ll quickly be recognized as an outcast and pushed out by management. They immediately pick favorites.
5,Not all the stores are trash but some are! If you want to transfer to another location good luck! They would rather fire you than to see you prosper somewhere else
5,Working at apple was a happy place for me. times could be stressful but apple has always provided a relaxed work atmosphere. i regret leaving apple due to family issues and another job position that did not work out for me. i would go back to apple if i had the chance to.
5,Apple has create culture and cares about they're employee's. apple has great benefits and great minded and good vibes employees at apple are really what make the experience they're all worth it.
5,Great enviyto work in 
5,I love the cohesion between employees.
5,"HOWEVER, this was my dream job/career BUT they NEVER give you hours, the schedule is rotating."
5,Cannot. speak to my experience than than to say that under the confines of a Non-Disclosure agreement I am no longer associated the Fruity Stand. I wish them all well .
5,"I had an amazing experience and met great people who taught me a lot about the work I needed to do, but also about being a better version of myself. I am truly grateful."
5,"workplace culture is diversified, but not necessarily unified. workflow is uneven throughout the year. colleagues are fun and possess diverse background."
5,Working at apple is always an adventure.  Everyday can bring new challenges and new introductions.  Training is always on going and it is an environment of continue feedback.  Tact and certainty in communication are always key.
5,I worked for Apple for about a year. In that time I only had one manager who was beyond supportive of me whenever i needed support. The role itself wasn't my favorite which is why i left. However the 25% discount as well as countless other discounts and perks were amazing. If you're looking for a company that will keep up with the trend of making sure the employees are living a life then Apple might be the place for you. The Insurance and employee Stock program are pretty epic as well.
5,Loved the pay and benefits! The level of customer service and training was excellent. Working at home can be challenging. Would work with them again but not at home.
5,Not a great experience with Applebees so would rather not rate them. If you have nothing nice to say its better to say nothing. The upper management set very poor examples for the new managers and the lack of training was another issue i had a huge problem with.
5,Working for this company help me grow hellp me become and great team player and work well with other help me grow as a person  and for that thank you .
5,You will meet amazing people that will teach you a lot about life and how amazing people can be! 
5,apple has a great culture with a positive work life balance. Any of the positions at Apple have a fun and energetic feeling that is welcoming for anyone to work there.
5,Management was great and awesome workplace culture. A typical day at work includes working with customers to solve their iOS related issues. The most enjoyable part about the job was working with people.
5,Management seem to be pressured on time deadlines which in-turn put  pressure on employee's to work without bathroom or water breaks on occasion.
5,With so much opportunity to foster and environment of creativity and intellctual expansion this branch of Apple Inc. falls dramatically short on employee support and engagement.
5,"Working with customers at Apple was pretty fantastic. However, the management and employees are so narcissistic and cliquey that it becomes difficult to really enjoy work if you're not part of the 'in' crowd. Not being part of this crowd precludes you from advancing in the company, which is not okay. Also, working in a supervisory role made it extremely difficult to ever turn off your brain after work. I felt like I never truly clocked out in 3 years."
5,Good benefits
5,"Good experience and I learned enough to help others along the way, which was definitely encouraged."
5,I learned the value of positive feedback. Apple is a company where I feel like I can grow without fearing the consequences of making simple mistakes. There is always someone to help me when I need it the most. I enjoy meeting new people and being able to help them with whatever they need.
5,"Management was terrible, results didn't matter for upward mobility nearly as much as being a yes man."
5,"Tiger OSX 10.4 was launched when I began with Apple, they had parties and vendor fairs, tons of free swag.  The products that Apple offered at that time surpassed everything else in the market. Steve Jobs was at the helm and it was fun place to be. When the iPhone came out, everyone in the company got one for free."
5,"Work-Life balance is something they preach about yet expect you to put them as #1 priority, working holidays, weird hours etc."
5,"As a Technical Specialist, my duties were mostly limited to the Genius Bar. This is a difficult role, one that requires immense levels of empathy and compassion. During my two and a half years there, I made it clear that while I enjoyed the work I was doing, I was interested in moving to a role that would play to more of my strengths, so that I could continue being an asset to the company rather than feel like my talents were wasted."
5,I enjoyed working there and would work there again.
5,"Its as good as it gets for a retail job. This by no means so be anyones career choice, the benefits and pay are good for working in the mall, but you must work most weekends. you have to plan any out of work activities a month or more in advance to get the time off. Your hours will vary greatly every day, its exhausting telling customers the same things every single day."
5,The cafeteria was great and they let me bring my scooter to work.
5,If you work in the call center. You will need to network and prove that you can handle the new tasks as well as your current tasks. The perks are good. But you need to be mindful of your growth and actively engage on how to advance in the company.
5,Training is exceptional to learn how to deal with different client emotions and technical backgrounds. Even though I worked from home the feel of having your team with you is always there.
5,I just wished they worked a lot more with there employees I set myself up trying to help them out which in the end hurt my points and caused me to get fired later on
5,productive work place but not that work life balanced place. Expectation is very high. Could be using lot of latest technologies and tools to develop the application.
5,It was an amazing place to work. The people are amazing and the customers are so reliant on you. The internal environment is one that cannot be duplicated.
5,"Positives: Products worked very well- few technical snafu to deal with, very good health benefits. Compensation was average for the tech industry. The stock performance partially made up for lower overall salary/commission compensation than smaller tech firms."
5,"A typical day is fast-paced, unpredictable, and sharpens your mind. The people have a lot of self-drive, are willing to help, and are more like you than you think."
5,Working for Apple was amazing. Experiences in store will always depend on the management but most managers are truly there to support you. 
5,Awesome company to work for very flexible schedule new projects all the time friendly co worker and manager excellent training lots of responsibilities and duties to the customers.
5,"I never woke up dreading the day ahead of me while at apple, I always looked forward to my shifts. The people are all outgoing and friendly and the management are flexible and supportive"
5,"It's easy to do the job well and maintain high metrics, but its a thankless job and you're always going to be criticized before you'll be praised. At the end of the day, it's a job that you have to absolutely love in order to prevent burnout. However, with only 7 seconds between calls for iOS employees, it's pretty difficult to keep it together sometimes. "
5,I would never work for Apple through Volt again. They are the worst & they don’t care about their employees. They all racist and if you are not from their particular background they will lie and spy on you to get you fired.
5,Benefits were amazing.
5,"I was an At Home Advisor. Able to work from home, shift changes occurred every 3-6 months, but hours/shifts could be traded if you did not get something that worked for you."
5,The client Apple started my career choice of customer service as a notch in my belt.
5,"Apple has a fantastic Culture, but location plays an essential role. Management is terribly sourced for the most part. Advancement is limited in large locations. A day is basically a standstill until customers need assistance. The most enjoyable part is usually the people you will work with, makes friends, because they will help time fly at work."
5,"Salem NH Apple store management needs to get thier head out of each others bungholes.  Part time position I interviewed with 4 different layers of management, team leader, store manager, district manager, regional manager over 3 weeks time all separate interviews.  You think they could be more efficient and have one group meeting.  Can you say top heavy management, must be justification for the management group to protect their salaries.  What the store needs to continue to invest in staff that truly works with the customers.  The term Genius should not be used at this store."
5,The client Apple helped me transition my mind for technical support and to pursue it even while working an occupation that is not technical support.
5,"Nothing bad to say, only here because I am required.  Not sure why they want me to review them, it's a great place to work. they bring beer trucks on to campus, management is cool."
5,"Fast paced, focussed and collaborative environment. Easy to move across groups but up to certain level. Being subject matter expert is important and appreciated for career advancement."
5,"great company, super fast paced, a lot to learn. Apple gave me a chance being 18 years old as a self made entrepreneur repairing and replacing apple devices myself at a young age. They hired me on the flip of a coin put me in a tech role, and within 6 months explore my sales side to only better me by positioning my title as a business expert. Because of my ability to patiently focus on one person at a time individually but collaboratively & simultaneously work in a group they moved me up so soon. I left to marry my newly wed tech skills and drive for learning to the Code and developer side and become a Full Stack Web developer. Thanks Apple for helping me explore my passion."
5,"Benefits package as a part-timer was unparalleled. Not a career for everyone because the hours, while top of the line for retail, is still a retail schedule, but my managers were always respectful of my breaks and well-being."
5,"Highly recommend for the experience. Pay is better than all other non-sales retail positions I’ve had, but still leaves something to be desired in entry-level."
5,Try and find parking buzz in out my stuff in the locker wipe down my station clock in  log in to the phones and start taking calls help customers one by one might take a bathroom break or a snack then get back on the ones for a couple more hours then lunch that’s 45 minutes the log back in take calls till it’s time to clock out
5,Great company with good compensation  the Austin campus had limited opportunities for advancement and doing different things it seemed. Management and teams were skilled
5,"I worked for an outsourced company of Apple Called Concetrix. The only good thing I can say about the company is the training to start the job is extensive and semi beneficial. The management was horrible, the job security was nonexistent, there was no room for improvement and the turnover was astronomical. I would only recommend applying for this company as a temporary job to make ends meet until something better comes along."
5,"Por el trabajo que haces el pago es malisimo. Vacaciones deficil de tener. Caso nunca te lo dan cuando lo quieres, tampoco hay semanas juntas. Todos son 'selfcreated ídolos' y no saben que hacen, sobre todo la conversación entre ellos no funciona.  Apple en España esta representado por Sellbytel or últimamente llamado Zelda en Barcelona. NO LO RECOMENDÓ A MI PEOR ENIMIGO!!!!"
5,"Work environment was ok always over time available. The supervisors were nice, management was always open and available if you and a issues and were good with resolving you issues"
5,As a company apple is not afraid to take risks and explore new ideas. The partnership between design and engineering is what makes the company's products special.
5,"I learned an immense amount about being an adult with a 'real' job during my six years at Apple.  The culture was incredible, the opportunities to learn every aspect of the retail business were readily available, and the benefits are unparalleled (even for part-time workers) in the retail world.  Depending on the store leader, it was fairly easy to have a schedule that worked around your life despite the business requirements of covering 12-14 operating hours, seven days per week."
5,Making yourself better including the people around.
5,Your development depends on you and the work you put in.
5,Awesome place to grow and promote. I have learned a lot and resolved almost impossible issues while I was dealing with server's troubleshooting and networking issue.
5,"Being able to receive and give feedback, collaborating with others, and practicing open communication is key to being a successful employee at Apple. The employee benefits are great and this is one of the biggest reasons why people stay... (discounts, dental, vision, health, 401k, Apple stocks, etc.)"
5,The only downside to working at Apple as a Specialist are the long hours. It is a retail environment so your schedule will be different every week and they will need you on the weekends. 
5,"This job does have its challenges but, you will work in a supportive environment where your colleagues will try their best to help as long as you are open to it. There is always room for improvement for the Specialists as well as the Senior Managers. "
5,"You must be interpersonal savvy, empathetic, passionate, and a team player. Having a technology background does not guarantee you a spot at an Apple Store. Like any other job, do not underestimate the interview process."
5,It was a wonderful retail job. They give you a lot of benefits as a part time worker. The hardest part is working with a lot of customers and it get hectic sometimes.
5,learned how to rebuild and refurbish apple products. it was a private seller i worked for not the actual Apple company. but i worked for about 5 hours a day
5,"Very flat organization without much room for advancement. Your experience can vary greatly depending on your manager.  On the positive side, everyone is very smart, the work is compelling, and it’s an exciting environment. The pace can be frenetic at times, which can be both exciting and challenging."
5,good at coding and good at communication
5,There is a variety of communication tools to help people stay connected
5,This company does not follow its mission. They are in the top 3 worse companies I have ever worked with. Management HR is horrible. If you want job security go elsewhere
5,"Welcome to the website. If you're here, you're likely looking to find random words. Random Word Generator is the perfect tool to help you do this. While this tool isn't a word creator, it is a word generator that will generate random words for a variety of activities or uses. Even better, it allows you to adjust the parameters of the random words to best fit your needs."
5,"This tool can be useful for games like Pictionary or MadLibs. Since the words are random, this helps to keep a game like Pictionary fair for all those playing. For a game like MadLibs, it can help kids improve"
5, their vocabulary by generating words they may not have ever considered to fill in the blank spaces. The tool has the potential to help with any word game that doesn't require a specific word.
5,"Apple has many benefits and perks, such as stock, product discounts, full pay for bereavement, jury duty, etc. There is a very positive and inclusive culture at Apple. This is a company that some may find appealing enough to make into a career."
5,a wonderful company to work for and knows how to take care of employees once moved out of retail sector. The hardest part of the position is work life balance as well as returning to pursue higher education. Not as flexible with school scheduled as you move up in positions
5,I didn't really work for Apple. I worked for a temp company that staffed for Apple. The job was not intellectually or physically taxing. I just rode around in a car all day while the LIDARS did the work.
5,"I was in a remote position at home; therefore, the flexibility that the job provided complemented my busy life is a student and an athlete. I was given paid time off, sick time, and the option for healthcare benefits despite only being on a part-time schedule. Beyond that, Apple offered tuition reimbursement for classes each semester, which was extremely helpful towards future financial needs. Finally, the extensive training and support offered by Apple is something that has lasted with me through each job after that."
5,This is not your normal retail job. You feel like family when you are working their There is work life balance with in this company. The benefits our great for full timers and as well as part-timers.
5,I worked as a student AppleCare Advisor and it was great! You can work from home via the iMac that's provided to you. Everyone is very eager to help you learn about new issues as well as the exciting new technology coming out.
5,"The environment at Apple is structured and scheduled. The people and other employees are kind, welcoming and professional, and the employers treat them with respect."
5,collaborative culture and sense of ownership. Supportive manager styles to growth your career. 
5,Great place to work! Full of excellent people who support each other. Very good place to build customer service and interpersonal skills. Management was also great too. Management was always available when needed.
5,I have an amazing time and they are really great when it comes to having people grow. This is a great team to work with. I really enjoy this job and the people are amazing.
5,Look always feedback from peers and managers to move on
5,"Working at retail is just that - retail. Apple has exceptional benefits, but I would not weigh it against other retail places I have worked, since the politics are all the same."
5,"I worked there 7 months before resigning. It was dark with no windows, and made you feel like you were going mad. The management was only there half the days you were and managed too many people to care about you or your commitment to the company. You are just a number to them. Between the customers screaming at you for their broken phone, the family of a lost loved one trying to retrieve information you couldn’t provide, and the nonstop queue that never gave you a moment to breathe, I can accurately say it was a nightmare."
5,"As time went on, micromanagement became the biggest pet peeve in being there. Having to meet the 'business' side of standards, along with certain speed expectations that are only a 'requirement' because of minimizing resources of people and using every moment to occupy floor space when there is free time in the little free time employees get. "
5,"I worked there for 3 years and a little change. The job is pretty basic with high expectations, but surprisingly easy to meet the standards with minimal effort."
5,People come first. Positive Intent. Work life balance. Creative. Innovative. Downloads. Amazing team. Great Benefits. Training. Communication. Opportunity for growth.
5,"The culture in apple, however, is what keeps you in. The people, not the customers, become family and welcome you with open arms for teaching and help. The stock options, benefits, and schedule freedom (for part timers) become worth it in the long run."
5,"Compare to other F.A.N.G companies, Apple is very work related friendly to employees. There is no cut throat competition nor fire people because they could not be the best. But the lower level management is bad. Because they are so afraid to fire people, the promotion is mostly based on friendship and pulling the strings. If you could stay with Apple for 10+ , you can get to different place different level even though you have no education nor continuous education for that duty."
5,"I contracted with Apple and was extremely satisfied with the experience.  Most of the employees are super easy to get along with, highly educated and amply professional.  The cafeteria is like eating at a restaurant.  Apple is a great place to work because it allows one to blossom in their own way without any stifling at all."
5,"I love Apple and have been using their products since the iPod Shuffle came out. Even though I left my job with Apple, I still highly recommend their products because of the simplicity of them and the quality. I left mainly because my manager was not helpful and my schedule was never flexible even though they said they would accommodate me since I was a full time student."
5,"Apple has a unique way of showing their employees care. Apple goes above and beyond to help their employees have a fulfilling work and home life. Great management, motivating culture, and a knack for keeping its employees happy and content!"
5,I learn lots of skills it was very nice and friendly environment and i really enjoy from my work specially at the team working with specialized people.
5,"I learned through my experience at Apple that it's best to make a customer feel comfortable first; my perspective is that this made the encounter feel less like a transaction and more of a conversation with a friend. I learned that no matter how much you think you deserve a promotion and/or acknowledgment, sometimes you will be overlooked, and that the circumstance should be viewed as an opportunity for improvement instead of something negative. "
5,"The hardest part of the job, to me, was helping some of the newer employees understand that even though our atmosphere was light and fun, there was a still business that needed to be maintained. The family vibe encouraged within the store would often lead to more complacent and/or relaxed behaviors on the floor."
5,"Working at Apple was a great experience for me, a typical day meant communicating with a lot of customers for a range of reasons; whether it's interest in a product or someone just curious about the store and wanting to learn more. "
5,"Apple has a particular way to work and expect you get the unwritten rules of work.  If you have a different way to work or don't get the Apple way right away, not a pleasant experience.  But for those who get it or are on a supportive team it is a great place to work."
5,Good lunch in a good environment.  Very professional supervisors.  25 Cents vending machine.  But we got moved around a lot to different offices.  4 times within a year.
5,"Great benefits, great culture"
5,Great bonuses and great advancement opportunities 
5,"Overall, I had a very pleasurable experience at Apple and really loved how no matter the situation, you knew there was always a team member you could depend on if assistance was required. It truly was a team environment."
5,"They may work you a ton of hours though even as a part-timer, so it becomes hard to schedule your part time schedule with school/other things."
5,Great work life balance and if you are part of the college program they work around your school schedule
5,"Fast pace moving environment. Collaborating with peers and vendors to provide support. Managing schedules, priorities to meet strict time lines and rollouts."
5,Great place to work. They have great perks for employees and family. Excellent cafe. Easygoing environment and employees. I learned a lot working at Apple. Two thumbs up!
5,Kind of inside joke how we are not trained.
5,They need to allocate morr training to Technical Specialists 
5,Difficult to obtain Full Time
5,Great benefits
5,Great Company 
5,"Great training, team, culture, tools, people, product, and service!"
5,Retail schedule 
5,Apple is a good task doer place to be. If someone likes to be a creature of habit. Apple retail is the place to be that of which will take you if you also have a very drawing positive personality
5,"Great people and lots to see and do.Time management is one of the hardest parts while still maintaining a 100% customer focus. The environment can get a little overwhelming at times with how busy it can get, but there is always someone that will help you decompress."
5,Had so many opportunities to learn from such an honored company. Grew as an editor and as a team player while gaining knowledge everyday I came in. Wish I could go back.
5,"Learned tech support, how to create business processes, senior-management presentation skills, leadership, professional communication, and many more skills."
5,It is what you make it. There are times where its great. unfortunately the culture has change from being a company about its employees and customers to now focusing on the sale sale sale.
5,"I've been involved in network design, documentation and implementation most of my career. Indeed, those three qualities were how the job roll was explained when I first accepted the offer from Apple. The first year felt right and I was challenged in all the right ways. I also had a sense that my work was providing value to Apple."
5,"In spring of the following year year, due to managerial reorganization, I was put into a roll that had little resemblance to the Cisco Voice networking roll I was originally asked to fulfill. I still wanted to work in the Cisco voice world but was thrown into Juniper Firewall environment. I don’t have 1?8th the know-how on Juniper that I have on Cisco. I have 20 years working with Cisco including a degree and certifications. "
5,Training was not sufficient and pay was poor. Initial training was good but product training was poor. When working with customers Apple could do a better job with training.
5,"Ultimately, I’d become a break/fix, technical support engineer working in an foreign environment. I let it be known to my manager I was not happy about this. There was nothing he could do."
5,customer engagement is priority. I learned a lot from this company in terms of customer service and the customer journey. Would recommend anyone to work for this company.
5,Wireless testing and software QA for iPhone and iPads from 3G to 6.  
5,"Constantly reminded that you are only a temporary employee and expendable. toxic work culture, (corporate and management). Fellow employees were amazing, we lifelong friendships. Mostly defending and supporting ourselves from management. The use of languages and co-workers were definitely the high point. Working in a room with so many other cultures; I learned so much from them. Nothing from corporate that I already didn't know, with the exception of their policies, which mostly contradicted other policies and were always changing."
5,"Long days, tough management, culture of diversity and inclusion - The best job you will ever have."
5,"Loved the job, didn't feel like work at all, amazing coworkers(willing to help always). Would love to be working there still but unfortunately, due to personal reasons I couldnt continue my employment there."
5,Enjoyable part is making a difference in the lives of other people
5,Working for Apple is amazing I love working there because the environment. The peers are and managers are an amazing supportive people who motivate you on a daily.
5,Good Place to work as student as pick there own schedule. Good benefits for part time employee. Constant communication with customer oftern leds to frustrating shifts
5,"I had a pretty good experience working for Apple.  Although it was a high stress environment, my team was great and the training was also really thorough!   Stressful but worth it job, most times."
5,Working for apple was amazing. Day to day culture was high paced and stressful however with the help of a perfect system and employees who enforce that system it’s makes everything seem like controlled chaos. This company values its employees and you can tell management is always looking for a way to help instead of pointing the finger. You can genuinely feel supported by this management team. You get compensated well in many ways not including the pay which is well above average.
5,"Apple retail has changed over the past 8 years for the worst. Management is primarily the problem, but the culture too. They claim work-life-balance, yet are very rigid on allowing you the most basic of availability (specific days and times off). Once you reach your pay cap, don't expect much of a raise over time. Also, don't expect much advancement. The advancement that they do offer is a joke, as it is a very short structure, and although it seems like opportunities exist, positions rarely open and when they do, management will tend to be biased on who they choose depending on the store you work in."
5,"Don’t believe the hype. It is a nice place. But they pay terribly. They don’t mind sinking thousands of dollars a day into making sure the stores look and function well, while the employees are starving."
5,"One of my favorite places to work hands down. I thank Apple for all of my life long friendships, experiences, and opportunities to grow personally and professionally."
5,Work 5x8 or 4x10
5,Worked around bereavement leave for me and contacted me several times when a hurricane bit
5,"The people I worked with were great. Its a very crazy, none stop work environment. So if you like that sort of job you will love it. Customers can be hard to deal with sometimes."
5,"The work there was very easy but they do not care about you and don't listen to any of your problems. Since it is a temp job, they will push you aside and will get new people to replace you. You get no paid vacation time and only 24 hours of sick leave."
5,"When you are a contractor, everyday you are reminded how little you matter. No chance of a promotion or contract extension. No raises. Endless work that's incredibly boring. Team leads chosen at random, no hard work incentives. You can't shine here."
5,"I loved my learnings at Apple, I was unwilling to relocate to California. I had a father who was dying of cancer. I choosed to stay in Chicago and travel to my carrier customers. Apple taught me a ton and all will be with me in future roles."
5,Not a very good place to work. Noisy. Aggressive environment.
5,"The culture at the retail level leaves a lot to be desired with regard to the brand that is Apple. The managers are inexperienced micromanagers, with poor communication skills and a sense of entitlement not earned."
5,Very unfriendly towards contractors/vendors. No balance of work and life. 
5,"I enjoyed my time at apple and would have stayed, the only con for me was the constant schedule change. Makes it hard for work/personal life balance.otherwise a great company."
5,"Being subcontracted, like many of the people working under the name Apple, it has a very strong second citizen feeling to it. Very poor benefits, situated in one of the most expensive areas in the city, yet not paying enough to be able to afford food around work."
5,Apple is a great company with boundless of opportunities. The best part is the benefits. Apple offers tuition reimbursement which is for me the greatest perk.
5,Good benefits but low salary and depending on the location parking is expensive!
5,Take all the things you hate and love about retail and multiply them by five.
5,"Very typical retail stuff, just more intense."
5,Management change depending on the location too!
5,I enjoyed my time working at Apple. Specially they did let me work at home since I had a long drive from my home to my work location. I learned a lot during my time at Apple.
5,"A typical day starts with clocking in and quickly checking for any important updates or emails before putting yourself into the queue. Most days were a constant stream of chats, usually 2-3 at once, so it can be pretty frenetic, but you learn a lot about multi-tasking to do well here. There's definitely a lot of opportunity to learn and grow if you're looking to, though they place greater emphasis on soft skills over technical skills. Management can be hit or miss in my several years there, as I had amazing managers who listened and were open to feedback, and some who were more rigid about what they expected. Overall the culture is very much focused on getting the right solution the first time, though with layered issues this can be more complex but that's where senior advisors come in, to take ownership of issues that may take more than one contact to resolve. I think the hardest part of the job were the times that your hands were tied due to policy when it came to resolving some issues and the occasional language barrier problems from non-native English speakers, some of whom used automated translation services to try and troubleshoot issues. But I'd say the best part of the job was being able to fix someone's issue and really make their day by getting their project back on track, or their school assignment, or maybe that amazing scrapbook for a cherished family member or event."
5,"I liked the company it just wasn’t enough hours a week.I was fortunate enough to have a short route and the kids were manageable.The only reason that , I left was for a full time job with great benefits."
5,"It's the kind of place where you punch in, do what you have to do. You make enough money to pay your bills then leave. It's basically the same thing every single day."
5,"Fast paced , working with talented individuals and challenging problems  with a balance of work and life. Enjoy working at Apple and would recommend anyone to join BI team"
5,"I loved my time as a Campus Rep, however the positions basically that of a brand ambassador; interact with the student body, faculty, and staff, repeat. I liked the position and the opportunities that it afforded me, but there was not a lot of opportunity for advancement save for learning about apple and applying to a separate position."
5,I’ve enjoyed working at Apple because their culture is emphasized on creating lifelong skills. We follow a guide to explain the expected competencies in the different roles in the store. This help to promote movement because of the understanding of these competencies. They give you time and offer support to help improve your personal growth.
5,A normal work day is building connections with the people you work with and your customers.  You never had to worry about getting the sell because the product generally sells itself.  You are primarily encouraged to figure out people’s needs and what best suits them.  It is a good mix of fast paced and normal depending on if a product is being released or day of the week.  The hardest part of the job is adapting to situations as they arise.  There is always something new or unexpected and most employees are self starters that are highly adaptable. The most enjoyable part of the job is being getting to Mae the connection with so many people.  Even though I no longer work there I have made life long connections that I may have never of had if it weren’t for apple.
5,Apple stands out as an employer that cares about the wellbeing of its staff. Some of the extra benefits that make it great to work at the Apple Store include:
5,They definitely didn't meet my expectations for such a well know company. I really wish I would have had more assistance and better tools to assist on a daily.
5,"A typical day at work includes finding the perfect solution for any customer's given situation. Whether this includes technical assistance, product knowledge, or the sale of products. I've learned a lot about myself working here. One of the most important skills is being able to function efficiently inside of a loud, stressful environment while providing the best customer service in the industry. Apple has impacted my life in a way that words cannot describe."
5,"apple is an incredible place to work. everyone has the chance to contribute and make a difference the pace is fast, the work is never boring and everyone is passionate about making the customer experience match the product excellence."
5,Management are quite oblivious to everything except the overall score of each worker and do not really care for the advisors but only if their customers are appeased.
5,"Overall, Apple is a decent temporary job. You come in and work the same task everyday for two weeks, you move over a station and then the same process. You are most likely to learn something new when it comes to a job/role/position switch within the workplace, which may be the 'hardest' part of the job. Once you are trained by you're supervisor your everyday task will go smooth."
5,"With an incredibly competent management staff and a company with clear cut goals, mission and initiative, working at Apple Retail was arguably the best work experience ive ever been a part of. Employee comfort and understanding came first and the customer satisfaction was on the forefront of the goals. Would highly reccomend to anyone in the retail field."
5,I left it for career avancement opportunities but ultimately realize now that an individual contributor role can pay nearly as well as management opportunities elsewhere while affording you the freedom to live your life off the clock.
5,"I worked as an Apple Technical Specialist at the Genius Bar. I was treated horribly by management because i was older and didn’t get involved with outside activities with other employees. I was severely micromanaged and my job was under threat constantly by managers who were biased against me. I played by the rules and was penalized for it because the other techs knew how to cheat the system. I love the products and the company overall, but the management style  (Fearless feedback that you are not allowed to defend yourself against is a nightmare) I was never given a chance to defend myself or dispute their assessment of my performance, which they base in unrealistic metrics that even they cannot live up to."
5,Promotions are hard to come by. Tends to be favoritism vs readiness
5,"Apple is a great place to work. You have a friendly and helping environment. The culture here is welcoming to all! I have had opportunity to grow and learn, but did have to pave my own path to do so."
5,"Unfortunately, when I moved to a work from home position there was not much room for advancement and I moved out of Texas so I could not go back on-site."
5,"Enjoyed the people and fun place to work overall. As long as you do your job and learn and grow, things typically go smoothly. The management provided good feedback and helped you by providing tools necessary to grow.."
5,Every minor change required a review by many people. It was hard to focus on the creative because it felt like we were pushing work through a sieve of groupthink.
5,I do not work at apple I just have training with the apple products which is nice I appreciate the fact that I am able to learn things that usually only the apple reps learn from apple
5,"Loved working for them! The only complaint i have is the work/home balance. They provided excellent training and continued education about products,policy and procedures."
5,"This was the easiest job I ever had but it was my first job, so I did not realize that fact. Most of my coworkers were cool people- A mix of kids starting their first job, like myself, and retired folk making extra scratch. Most of the staff sipped the koolaid on Apple as a brand, and that mentality gets old after a bit. Tech nerd/know-it-alls and kids who think they're going on to bigger, better things are often attracted to Apple Retail...so you've been warned. I left because I wanted full-time employment, and this store was fully staffed in that regard. Most of the time it was a revolving door of workers, so never assume anyone is essential."
5,"All of Apple is not 'Apple Proper'. A data center in Maiden, NC is not the same as working in Cupertino. It is different. The culture of Apple depends on where the DC is located."
5,Everything was good. Nothing bad to say about this company. The benefits were great. Compensation was compatible and actually allowed me to maintain a balanced lifestyle.
5,Stay away from this company but not their products. They pick favorites early on and treat them like kings and queens. This should be enough info to suit your needs.
5,The phones get very fun at some moments but the management isn’t too good they treat everyone like trash.
5,Apple values people as much as their innovative culture and products. They do a fine job of hiring the right people and training new hires before they're sent out on the floor.
5,Great opportunity to advance your skills. A lot of pros for the environment working from home. Very nice place to grow and lean more about yourself and your strengths.
5,Great place to learn skills for a future career.  I would recommend anyone take this job.  You must stay focused be on time and a team player.  It can be challenging but a great job
5,I have never worked with a more intelligent and conscientious group of people. I loved working at Apple. I would highly recommend the experience for anyone who ha a passion for Apple Technology.
5,They help with anything you need and have great training!  The only thing that I didn't like was that your work schedule was under a shift bid system.
5,"Apple has excellent benefits and employees have a wealth of benefit-related resources available to them. Depending on the department, there can be a lot of opportunity for career advancement."
5,"Apple is everything that we know. A company that builds some of the best products on the planet. This drives their culture and as long as you fit and follow along, you will be happy. don't try to change Apple, learn to conform and you will be happy. Overall a great company."
5,"Apple not only cares about their employees, they are very helpful and will guide you to glory. I’ve enjoyed every moment at Apple. Time off or sick leave was allowed upon request"
5,"Genius Admin is one of the most stressful jobs at Apple. I would encourage any roll but Genius Admin. Overall, you get paid great for Retail. Great benefits."
5,Apple was definitely an immersive experience. Apple is a company that is truly dedicated to it's clients as well as employees. The hardest part of working with Apple is the quick pace environment. Apple never slows down. The most enjoyable part of apple is the diversity of it's employees.
5,Company is a good company.  Very fast paced. Meet new and wonderful people.  Always learning. It’s an environment of the people. Great benefits. Make lifelong friends
5,"The majority of Apple's employees at the Austin campus are contractors. They're thrown into helpdesk positions with little to no protection from the departmental politics above them. Workflows, rules and enforcement all change with alarming regularity, and workers caught out of line for any reason are treated as disposable. Your entire experience is dictated by the mood of your manager and their manager. Few, if any of those hired as contractors are hired on full-time."
5,"This and most reviews of Apple are very team dependent, as individual teams tend to - in large part - dictate their own day to day operations and culture. That being said, as a newer developer on a small team, I have received a lot of help and guidance from management and more senior developers. This is double-edged sword, however, as I also have virtually nothing to do with decisions that get made, am not privy to many decisions that get made by higher ups, and it's easy to feel like a cog in the machine."
