Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,satisfaction
100488,Female,disloyal Customer,28,Business travel,Business,580,neutral or dissatisfied
112014,Male,Loyal Customer,30,Business travel,Business,3636,satisfied
126423,Female,Loyal Customer,57,Business travel,Business,1778,satisfied
125583,Male,Loyal Customer,35,Personal Travel,Eco Plus,226,neutral or dissatisfied
46982,Female,Loyal Customer,38,Personal Travel,Eco,853,neutral or dissatisfied
1497,Male,Loyal Customer,55,Business travel,Business,1834,satisfied
116794,Female,Loyal Customer,63,Personal Travel,Eco Plus,333,neutral or dissatisfied
113934,Male,Loyal Customer,24,Personal Travel,Business,1728,neutral or dissatisfied
21542,Female,Loyal Customer,42,Personal Travel,Eco,377,neutral or dissatisfied
16064,Female,Loyal Customer,18,Business travel,Business,2792,satisfied
25733,Male,Loyal Customer,21,Personal Travel,Eco,528,neutral or dissatisfied
47290,Female,Loyal Customer,38,Business travel,Eco,584,neutral or dissatisfied
103701,Male,Loyal Customer,54,Personal Travel,Eco,405,satisfied
35379,Male,disloyal Customer,36,Business travel,Eco,610,neutral or dissatisfied
11622,Female,Loyal Customer,65,Personal Travel,Eco,657,neutral or dissatisfied
7764,Female,disloyal Customer,35,Business travel,Business,990,neutral or dissatisfied
27301,Male,disloyal Customer,25,Business travel,Eco,987,neutral or dissatisfied
2366,Female,Loyal Customer,61,Personal Travel,Eco,925,neutral or dissatisfied
66090,Male,Loyal Customer,42,Business travel,Business,1055,satisfied
108735,Male,Loyal Customer,40,Business travel,Business,1917,satisfied
117316,Female,Loyal Customer,9,Personal Travel,Eco Plus,621,neutral or dissatisfied
66131,Male,Loyal Customer,68,Personal Travel,Eco,583,neutral or dissatisfied
119867,Male,Loyal Customer,67,Personal Travel,Eco,1095,neutral or dissatisfied
90559,Female,disloyal Customer,23,Business travel,Eco,240,neutral or dissatisfied
106537,Female,disloyal Customer,30,Business travel,Eco,321,neutral or dissatisfied
59717,Female,disloyal Customer,45,Business travel,Eco Plus,964,neutral or dissatisfied
121969,Female,Loyal Customer,45,Business travel,Business,1611,neutral or dissatisfied
47917,Female,Loyal Customer,18,Personal Travel,Eco,748,neutral or dissatisfied
23198,Female,Loyal Customer,30,Personal Travel,Eco Plus,300,neutral or dissatisfied
58497,Female,Loyal Customer,47,Business travel,Eco,719,neutral or dissatisfied
111321,Male,Loyal Customer,35,Business travel,Business,283,neutral or dissatisfied
8871,Female,Loyal Customer,53,Business travel,Business,3285,satisfied
65310,Female,Loyal Customer,41,Business travel,Business,3990,neutral or dissatisfied
40636,Male,Loyal Customer,46,Business travel,Eco Plus,391,neutral or dissatisfied
31593,Female,Loyal Customer,55,Business travel,Business,3962,neutral or dissatisfied
80772,Male,disloyal Customer,23,Business travel,Business,440,satisfied
84678,Female,Loyal Customer,24,Business travel,Eco,2182,neutral or dissatisfied
59462,Male,disloyal Customer,23,Business travel,Eco,758,neutral or dissatisfied
9702,Male,Loyal Customer,13,Personal Travel,Eco,212,neutral or dissatisfied
5853,Female,Loyal Customer,59,Business travel,Business,2846,satisfied
110961,Male,disloyal Customer,27,Business travel,Business,197,neutral or dissatisfied
60408,Female,Loyal Customer,18,Personal Travel,Eco,1452,neutral or dissatisfied
95758,Female,Loyal Customer,36,Personal Travel,Eco,419,neutral or dissatisfied
58697,Male,disloyal Customer,16,Business travel,Eco,960,neutral or dissatisfied
85541,Female,Loyal Customer,49,Business travel,Business,259,satisfied
89294,Male,Loyal Customer,25,Business travel,Business,3786,neutral or dissatisfied
16416,Female,Loyal Customer,25,Business travel,Business,2810,satisfied
112129,Male,Loyal Customer,43,Business travel,Business,977,satisfied
82997,Male,Loyal Customer,41,Business travel,Business,2417,satisfied
40367,Female,Loyal Customer,50,Business travel,Business,3330,neutral or dissatisfied
29962,Female,Loyal Customer,26,Business travel,Eco,571,satisfied
104223,Male,Loyal Customer,24,Business travel,Business,3461,neutral or dissatisfied
115139,Male,Loyal Customer,40,Business travel,Business,1710,neutral or dissatisfied
118186,Female,Loyal Customer,36,Business travel,Business,1444,neutral or dissatisfied
118345,Female,Loyal Customer,39,Personal Travel,Eco,602,neutral or dissatisfied
11073,Female,Loyal Customer,45,Personal Travel,Eco,247,neutral or dissatisfied
52014,Female,Loyal Customer,46,Business travel,Business,2786,satisfied
23125,Male,Loyal Customer,45,Business travel,Eco,646,satisfied
3788,Female,disloyal Customer,37,Business travel,Eco,199,neutral or dissatisfied
12517,Male,Loyal Customer,22,Business travel,Eco,871,satisfied
52728,Male,Loyal Customer,31,Personal Travel,Eco,406,satisfied
96694,Female,Loyal Customer,52,Business travel,Business,696,satisfied
29264,Female,Loyal Customer,34,Business travel,Business,3393,neutral or dissatisfied
93898,Female,Loyal Customer,58,Personal Travel,Eco,588,neutral or dissatisfied
16960,Female,Loyal Customer,34,Business travel,Business,1131,neutral or dissatisfied
33052,Female,Loyal Customer,46,Personal Travel,Eco,101,neutral or dissatisfied
100226,Male,disloyal Customer,23,Business travel,Eco,1165,satisfied
102717,Male,Loyal Customer,7,Personal Travel,Eco,255,neutral or dissatisfied
64558,Female,Loyal Customer,45,Business travel,Business,1787,satisfied
72680,Female,Loyal Customer,9,Personal Travel,Eco,1119,neutral or dissatisfied
31877,Female,disloyal Customer,35,Business travel,Eco,1419,neutral or dissatisfied
32738,Male,Loyal Customer,33,Business travel,Business,1888,neutral or dissatisfied
10520,Male,Loyal Customer,45,Business travel,Business,2880,satisfied
52527,Female,Loyal Customer,40,Business travel,Eco,110,satisfied
52116,Female,Loyal Customer,46,Personal Travel,Eco,351,neutral or dissatisfied
46795,Female,Loyal Customer,51,Business travel,Business,2884,neutral or dissatisfied
57283,Female,Loyal Customer,70,Personal Travel,Eco,628,neutral or dissatisfied
118396,Male,Loyal Customer,44,Business travel,Business,338,satisfied
73935,Female,Loyal Customer,42,Business travel,Eco,2342,neutral or dissatisfied
2043,Female,Loyal Customer,28,Business travel,Business,3019,satisfied
81147,Male,Loyal Customer,50,Business travel,Business,1310,satisfied
83220,Male,Loyal Customer,67,Personal Travel,Business,1979,neutral or dissatisfied
82982,Female,Loyal Customer,39,Business travel,Business,3000,satisfied
45490,Female,Loyal Customer,70,Personal Travel,Eco,522,neutral or dissatisfied
60648,Male,Loyal Customer,49,Business travel,Eco,1620,neutral or dissatisfied
84271,Male,Loyal Customer,41,Business travel,Eco,334,neutral or dissatisfied
117759,Female,Loyal Customer,13,Business travel,Eco,1670,neutral or dissatisfied
19428,Female,Loyal Customer,22,Business travel,Eco,645,satisfied
22138,Male,Loyal Customer,39,Personal Travel,Eco,566,satisfied
21230,Female,Loyal Customer,41,Personal Travel,Eco,192,neutral or dissatisfied
17188,Female,Loyal Customer,37,Personal Travel,Eco,643,neutral or dissatisfied
21952,Male,Loyal Customer,53,Business travel,Business,2471,satisfied
40005,Female,Loyal Customer,56,Business travel,Eco,575,satisfied
84898,Female,Loyal Customer,61,Personal Travel,Eco,534,neutral or dissatisfied
38681,Female,Loyal Customer,68,Personal Travel,Eco,2611,neutral or dissatisfied
59252,Female,Loyal Customer,18,Business travel,Business,3904,satisfied
109633,Male,Loyal Customer,48,Business travel,Business,829,satisfied
80742,Female,Loyal Customer,37,Personal Travel,Eco,448,neutral or dissatisfied
42898,Male,disloyal Customer,44,Business travel,Eco,200,neutral or dissatisfied
37098,Male,Loyal Customer,52,Business travel,Business,1189,satisfied
9205,Male,Loyal Customer,55,Business travel,Business,1681,neutral or dissatisfied
90657,Male,Loyal Customer,39,Business travel,Business,2510,satisfied
64907,Male,Loyal Customer,55,Business travel,Business,2376,neutral or dissatisfied
36805,Male,Loyal Customer,22,Personal Travel,Eco Plus,2704,neutral or dissatisfied
61715,Female,Loyal Customer,59,Business travel,Business,1605,satisfied
12747,Male,Loyal Customer,68,Personal Travel,Eco,689,neutral or dissatisfied
31924,Male,Loyal Customer,45,Business travel,Business,2846,satisfied
23955,Female,disloyal Customer,43,Business travel,Eco,536,neutral or dissatisfied
55479,Male,Loyal Customer,22,Business travel,Business,1825,satisfied
33788,Female,Loyal Customer,58,Business travel,Eco,588,neutral or dissatisfied
14065,Male,Loyal Customer,23,Business travel,Business,726,satisfied
91224,Female,Loyal Customer,8,Personal Travel,Eco,404,neutral or dissatisfied
128236,Female,Loyal Customer,36,Personal Travel,Eco,602,neutral or dissatisfied
94768,Male,Loyal Customer,61,Business travel,Business,189,neutral or dissatisfied
16897,Male,Loyal Customer,23,Personal Travel,Eco,746,neutral or dissatisfied
60954,Female,Loyal Customer,7,Business travel,Business,888,neutral or dissatisfied
120604,Male,Loyal Customer,52,Business travel,Business,453,satisfied
70340,Female,disloyal Customer,17,Business travel,Eco,986,neutral or dissatisfied
102323,Male,Loyal Customer,48,Business travel,Business,236,satisfied
59129,Female,Loyal Customer,40,Personal Travel,Eco,1744,neutral or dissatisfied
10893,Male,Loyal Customer,39,Business travel,Business,224,satisfied
17193,Female,Loyal Customer,45,Business travel,Eco Plus,643,satisfied
15478,Female,Loyal Customer,16,Personal Travel,Eco,433,neutral or dissatisfied
70593,Female,Loyal Customer,35,Business travel,Business,2611,satisfied
78576,Male,Loyal Customer,51,Business travel,Business,630,satisfied
51392,Male,Loyal Customer,7,Personal Travel,Eco Plus,110,neutral or dissatisfied
117320,Female,Loyal Customer,53,Personal Travel,Eco Plus,370,neutral or dissatisfied
128223,Female,disloyal Customer,26,Business travel,Eco,602,neutral or dissatisfied
36426,Male,Loyal Customer,25,Business travel,Business,369,neutral or dissatisfied
112379,Male,Loyal Customer,52,Business travel,Business,2868,satisfied
1589,Male,Loyal Customer,36,Personal Travel,Eco,140,neutral or dissatisfied
80737,Female,Loyal Customer,52,Business travel,Business,393,neutral or dissatisfied
69513,Female,Loyal Customer,50,Business travel,Business,2475,satisfied
108836,Male,Loyal Customer,62,Personal Travel,Eco,1199,neutral or dissatisfied
88936,Female,Loyal Customer,36,Business travel,Business,2802,satisfied
124035,Male,Loyal Customer,26,Personal Travel,Eco,184,neutral or dissatisfied
59766,Male,Loyal Customer,31,Business travel,Business,1939,satisfied
45034,Female,Loyal Customer,24,Business travel,Eco,837,neutral or dissatisfied
92126,Male,Loyal Customer,23,Personal Travel,Eco,1589,neutral or dissatisfied
125356,Female,disloyal Customer,28,Business travel,Eco,599,neutral or dissatisfied
104204,Male,disloyal Customer,24,Business travel,Business,680,satisfied
2033,Male,Loyal Customer,48,Business travel,Business,812,satisfied
32538,Male,Loyal Customer,41,Business travel,Eco,102,satisfied
13668,Male,Loyal Customer,36,Business travel,Business,462,satisfied
28667,Male,Loyal Customer,12,Personal Travel,Eco,2614,neutral or dissatisfied
95778,Male,Loyal Customer,25,Personal Travel,Eco,237,neutral or dissatisfied
12011,Male,Loyal Customer,59,Business travel,Business,2144,satisfied
109418,Female,Loyal Customer,39,Business travel,Business,3111,satisfied
41473,Female,disloyal Customer,35,Business travel,Eco,1504,neutral or dissatisfied
63648,Male,Loyal Customer,50,Business travel,Business,1448,satisfied
106923,Male,Loyal Customer,63,Personal Travel,Eco,1259,neutral or dissatisfied
119544,Female,Loyal Customer,58,Personal Travel,Eco,899,neutral or dissatisfied
75375,Female,Loyal Customer,34,Personal Travel,Business,2342,neutral or dissatisfied
101530,Female,Loyal Customer,63,Personal Travel,Eco,345,neutral or dissatisfied
14033,Male,Loyal Customer,54,Business travel,Business,3747,satisfied
97529,Male,Loyal Customer,49,Personal Travel,Eco,439,neutral or dissatisfied
79422,Female,Loyal Customer,34,Personal Travel,Eco,502,neutral or dissatisfied
82555,Male,Loyal Customer,52,Business travel,Business,2619,neutral or dissatisfied
53860,Female,Loyal Customer,30,Business travel,Business,2250,neutral or dissatisfied
35281,Female,Loyal Customer,26,Business travel,Business,1069,neutral or dissatisfied
96750,Female,Loyal Customer,45,Business travel,Business,3316,satisfied
115505,Male,disloyal Customer,45,Business travel,Business,404,neutral or dissatisfied
116515,Female,Loyal Customer,69,Personal Travel,Eco,337,neutral or dissatisfied
126359,Female,Loyal Customer,63,Personal Travel,Eco,468,satisfied
91803,Female,Loyal Customer,35,Personal Travel,Eco,626,neutral or dissatisfied
32318,Male,Loyal Customer,28,Business travel,Business,216,satisfied
20055,Male,disloyal Customer,55,Business travel,Eco,323,neutral or dissatisfied
33524,Male,disloyal Customer,30,Business travel,Business,228,neutral or dissatisfied
55442,Male,Loyal Customer,46,Personal Travel,Eco,2254,neutral or dissatisfied
59793,Male,Loyal Customer,39,Business travel,Eco Plus,1025,neutral or dissatisfied
61143,Male,Loyal Customer,26,Business travel,Business,2707,satisfied
20411,Female,Loyal Customer,36,Business travel,Eco,299,neutral or dissatisfied
111412,Female,disloyal Customer,25,Business travel,Business,1671,satisfied
25302,Male,Loyal Customer,53,Business travel,Eco,432,satisfied
110850,Male,Loyal Customer,46,Business travel,Business,404,satisfied
91478,Male,Loyal Customer,27,Personal Travel,Eco,859,neutral or dissatisfied
86242,Female,Loyal Customer,39,Personal Travel,Eco,226,neutral or dissatisfied
106740,Male,Loyal Customer,56,Business travel,Eco,829,neutral or dissatisfied
127263,Male,Loyal Customer,58,Business travel,Business,1633,neutral or dissatisfied
3537,Female,Loyal Customer,25,Personal Travel,Eco Plus,557,neutral or dissatisfied
44564,Female,Loyal Customer,42,Business travel,Business,3569,satisfied
31137,Female,Loyal Customer,24,Personal Travel,Eco,991,neutral or dissatisfied
128038,Female,Loyal Customer,41,Personal Travel,Eco,1440,satisfied
2995,Male,Loyal Customer,50,Business travel,Business,922,satisfied
33020,Male,Loyal Customer,32,Personal Travel,Eco,163,neutral or dissatisfied
115853,Female,disloyal Customer,23,Business travel,Eco,342,neutral or dissatisfied
83319,Female,Loyal Customer,9,Personal Travel,Eco,1671,satisfied
117218,Female,Loyal Customer,50,Personal Travel,Eco,370,neutral or dissatisfied
26686,Male,Loyal Customer,10,Personal Travel,Eco,515,neutral or dissatisfied
87111,Male,Loyal Customer,12,Personal Travel,Eco,594,neutral or dissatisfied
23598,Male,Loyal Customer,60,Business travel,Business,692,satisfied
13439,Female,Loyal Customer,34,Business travel,Business,409,neutral or dissatisfied
24371,Male,Loyal Customer,36,Business travel,Eco,669,satisfied
111669,Female,disloyal Customer,11,Business travel,Eco,991,neutral or dissatisfied
50210,Female,Loyal Customer,36,Business travel,Business,1519,neutral or dissatisfied
64867,Male,Loyal Customer,35,Business travel,Business,190,satisfied
106746,Male,Loyal Customer,37,Business travel,Business,3387,neutral or dissatisfied
42035,Female,disloyal Customer,17,Business travel,Eco,106,neutral or dissatisfied
110228,Female,Loyal Customer,24,Business travel,Business,1138,satisfied
8285,Male,Loyal Customer,36,Personal Travel,Eco,402,satisfied
84144,Female,Loyal Customer,51,Business travel,Business,2310,satisfied
113969,Male,disloyal Customer,27,Business travel,Business,1232,satisfied
30296,Male,Loyal Customer,35,Business travel,Business,1476,satisfied
26066,Female,Loyal Customer,31,Business travel,Business,2779,satisfied
24433,Male,Loyal Customer,28,Personal Travel,Eco,634,neutral or dissatisfied
24694,Female,disloyal Customer,41,Business travel,Business,397,satisfied
71453,Female,Loyal Customer,29,Business travel,Eco,867,neutral or dissatisfied
26539,Male,Loyal Customer,64,Personal Travel,Eco,1105,neutral or dissatisfied
35355,Female,Loyal Customer,24,Business travel,Eco,1005,satisfied
24494,Female,Loyal Customer,48,Personal Travel,Eco,481,neutral or dissatisfied
57141,Female,Loyal Customer,24,Business travel,Business,3560,satisfied
55615,Male,Loyal Customer,48,Personal Travel,Eco,404,satisfied
80609,Female,Loyal Customer,55,Business travel,Business,236,satisfied
74200,Female,disloyal Customer,29,Business travel,Business,641,satisfied
22536,Male,Loyal Customer,28,Personal Travel,Eco Plus,143,neutral or dissatisfied
122267,Male,Loyal Customer,20,Personal Travel,Eco,573,neutral or dissatisfied
13836,Male,Loyal Customer,21,Business travel,Business,1657,satisfied
18480,Male,Loyal Customer,55,Business travel,Eco,262,satisfied
37253,Female,disloyal Customer,24,Business travel,Eco,1076,neutral or dissatisfied
102634,Male,Loyal Customer,47,Business travel,Business,3695,satisfied
84236,Male,Loyal Customer,7,Personal Travel,Eco,432,neutral or dissatisfied
111108,Female,Loyal Customer,23,Personal Travel,Eco Plus,197,neutral or dissatisfied
101099,Male,disloyal Customer,36,Business travel,Business,583,neutral or dissatisfied
95433,Male,Loyal Customer,34,Business travel,Eco Plus,277,neutral or dissatisfied
45253,Male,Loyal Customer,30,Personal Travel,Eco,522,neutral or dissatisfied
3159,Male,Loyal Customer,11,Personal Travel,Eco Plus,140,neutral or dissatisfied
62860,Female,Loyal Customer,13,Business travel,Business,2583,satisfied
95082,Female,Loyal Customer,40,Personal Travel,Eco,562,neutral or dissatisfied
97484,Male,Loyal Customer,47,Business travel,Eco,756,neutral or dissatisfied
108142,Male,Loyal Customer,80,Business travel,Business,705,neutral or dissatisfied
77356,Male,disloyal Customer,25,Business travel,Business,626,neutral or dissatisfied
24629,Female,Loyal Customer,54,Personal Travel,Eco,526,neutral or dissatisfied
77795,Female,Loyal Customer,64,Personal Travel,Eco,874,neutral or dissatisfied
36905,Male,Loyal Customer,27,Business travel,Eco,2072,satisfied
109901,Male,Loyal Customer,54,Business travel,Business,2245,satisfied
7555,Female,Loyal Customer,51,Business travel,Business,3231,satisfied
97508,Female,Loyal Customer,34,Business travel,Eco Plus,670,neutral or dissatisfied
85941,Female,Loyal Customer,53,Business travel,Business,3406,satisfied
94577,Female,disloyal Customer,24,Business travel,Eco,239,neutral or dissatisfied
63837,Female,Loyal Customer,28,Business travel,Business,2647,satisfied
4472,Male,Loyal Customer,62,Personal Travel,Eco,1005,neutral or dissatisfied
87352,Male,Loyal Customer,41,Business travel,Business,2285,satisfied
68155,Female,Loyal Customer,57,Business travel,Business,3305,satisfied
48248,Female,Loyal Customer,49,Personal Travel,Eco,391,neutral or dissatisfied
44643,Male,Loyal Customer,65,Business travel,Business,3556,satisfied
107432,Female,Loyal Customer,13,Personal Travel,Eco,468,neutral or dissatisfied
96719,Male,disloyal Customer,24,Business travel,Eco,696,neutral or dissatisfied
12133,Male,Loyal Customer,51,Business travel,Business,2818,satisfied
120880,Female,disloyal Customer,20,Business travel,Eco,1013,neutral or dissatisfied
84704,Male,Loyal Customer,54,Business travel,Business,481,satisfied
97741,Male,Loyal Customer,40,Business travel,Business,587,satisfied
39100,Female,Loyal Customer,58,Business travel,Business,328,neutral or dissatisfied
1030,Female,disloyal Customer,27,Business travel,Eco,89,neutral or dissatisfied
21096,Female,disloyal Customer,43,Business travel,Eco,106,neutral or dissatisfied
53927,Male,Loyal Customer,47,Business travel,Eco Plus,140,neutral or dissatisfied
90518,Female,Loyal Customer,55,Business travel,Business,2159,satisfied
4981,Female,disloyal Customer,18,Business travel,Eco,502,neutral or dissatisfied
71561,Female,Loyal Customer,28,Business travel,Business,2233,satisfied
86102,Male,Loyal Customer,69,Personal Travel,Business,226,neutral or dissatisfied
3878,Female,Loyal Customer,54,Business travel,Business,290,satisfied
108927,Female,Loyal Customer,36,Personal Travel,Eco,1183,neutral or dissatisfied
64005,Male,Loyal Customer,54,Personal Travel,Eco,612,neutral or dissatisfied
91338,Female,Loyal Customer,61,Personal Travel,Eco Plus,594,neutral or dissatisfied
76588,Female,Loyal Customer,49,Business travel,Business,547,neutral or dissatisfied
11141,Female,Loyal Customer,65,Personal Travel,Eco,429,neutral or dissatisfied
82397,Male,Loyal Customer,41,Business travel,Business,1771,satisfied
42083,Female,Loyal Customer,26,Personal Travel,Eco Plus,106,neutral or dissatisfied
120986,Female,disloyal Customer,27,Business travel,Eco,992,neutral or dissatisfied
85037,Female,disloyal Customer,35,Business travel,Eco Plus,1590,neutral or dissatisfied
78940,Male,Loyal Customer,27,Personal Travel,Eco,500,neutral or dissatisfied
52979,Male,disloyal Customer,50,Business travel,Business,1208,neutral or dissatisfied
63100,Male,Loyal Customer,19,Business travel,Business,2794,satisfied
108937,Male,Loyal Customer,37,Personal Travel,Eco,1183,neutral or dissatisfied
94977,Male,Loyal Customer,71,Business travel,Eco,239,neutral or dissatisfied
59922,Female,disloyal Customer,15,Business travel,Eco,997,neutral or dissatisfied
32711,Female,Loyal Customer,54,Business travel,Eco,102,satisfied
31481,Male,Loyal Customer,38,Business travel,Eco,916,satisfied
6616,Male,Loyal Customer,62,Personal Travel,Eco Plus,618,neutral or dissatisfied
90023,Female,Loyal Customer,53,Business travel,Business,1127,satisfied
73521,Male,Loyal Customer,49,Business travel,Business,594,satisfied
38384,Male,Loyal Customer,35,Business travel,Eco Plus,1133,satisfied
14819,Male,Loyal Customer,45,Business travel,Eco,563,satisfied
33135,Male,Loyal Customer,39,Personal Travel,Eco,102,neutral or dissatisfied
64030,Male,Loyal Customer,47,Business travel,Business,2844,satisfied
103629,Male,disloyal Customer,26,Business travel,Business,405,neutral or dissatisfied
55170,Female,Loyal Customer,12,Personal Travel,Eco,1635,neutral or dissatisfied
64395,Male,Loyal Customer,48,Personal Travel,Eco,1192,neutral or dissatisfied
72295,Female,Loyal Customer,11,Personal Travel,Eco,919,neutral or dissatisfied
46542,Male,Loyal Customer,59,Business travel,Eco,125,satisfied
62636,Male,Loyal Customer,52,Personal Travel,Eco,1744,neutral or dissatisfied
77659,Female,Loyal Customer,52,Business travel,Business,874,satisfied
31256,Female,Loyal Customer,52,Business travel,Eco,533,satisfied
93977,Female,disloyal Customer,26,Business travel,Business,1218,satisfied
39750,Female,Loyal Customer,53,Business travel,Eco,1174,neutral or dissatisfied
53610,Female,disloyal Customer,29,Business travel,Eco,1874,neutral or dissatisfied
122221,Male,disloyal Customer,22,Business travel,Business,603,satisfied
28644,Male,Loyal Customer,39,Personal Travel,Eco,2614,satisfied
100370,Male,Loyal Customer,47,Personal Travel,Eco,1033,neutral or dissatisfied
22185,Female,disloyal Customer,16,Business travel,Eco,565,satisfied
102436,Female,Loyal Customer,51,Personal Travel,Eco,258,neutral or dissatisfied
125034,Female,Loyal Customer,43,Business travel,Business,2300,satisfied
16251,Male,Loyal Customer,45,Business travel,Business,1608,neutral or dissatisfied
62480,Female,Loyal Customer,43,Business travel,Business,1846,satisfied
6567,Male,Loyal Customer,26,Business travel,Business,618,satisfied
99044,Male,Loyal Customer,47,Business travel,Business,3360,satisfied
86540,Female,Loyal Customer,64,Personal Travel,Eco,762,neutral or dissatisfied
114413,Male,Loyal Customer,51,Business travel,Business,372,satisfied
8458,Female,Loyal Customer,65,Business travel,Business,979,satisfied
1886,Female,Loyal Customer,48,Business travel,Business,2579,satisfied
33414,Male,Loyal Customer,23,Business travel,Business,2556,satisfied
40019,Female,disloyal Customer,27,Business travel,Eco,575,neutral or dissatisfied
82326,Female,Loyal Customer,37,Business travel,Eco,456,neutral or dissatisfied
25311,Female,Loyal Customer,17,Business travel,Eco,432,neutral or dissatisfied
35590,Female,disloyal Customer,23,Business travel,Eco Plus,950,neutral or dissatisfied
42998,Female,disloyal Customer,32,Business travel,Eco,192,neutral or dissatisfied
46535,Female,disloyal Customer,33,Business travel,Eco,141,neutral or dissatisfied
27879,Female,Loyal Customer,40,Personal Travel,Eco Plus,1448,neutral or dissatisfied
19891,Male,Loyal Customer,44,Business travel,Business,296,satisfied
97233,Male,disloyal Customer,24,Business travel,Eco,296,neutral or dissatisfied
118624,Male,Loyal Customer,54,Business travel,Business,338,neutral or dissatisfied
77531,Male,Loyal Customer,12,Personal Travel,Eco,1097,neutral or dissatisfied
115370,Female,disloyal Customer,22,Business travel,Eco,446,neutral or dissatisfied
10300,Male,disloyal Customer,20,Business travel,Eco,301,neutral or dissatisfied
20430,Male,Loyal Customer,24,Personal Travel,Eco,196,neutral or dissatisfied
5563,Female,Loyal Customer,41,Business travel,Business,3020,satisfied
90631,Female,disloyal Customer,39,Business travel,Business,404,neutral or dissatisfied
31413,Female,Loyal Customer,30,Business travel,Business,1506,satisfied
78023,Female,disloyal Customer,35,Business travel,Eco,214,neutral or dissatisfied
129395,Male,Loyal Customer,57,Business travel,Business,414,neutral or dissatisfied
67503,Female,Loyal Customer,44,Business travel,Business,1973,satisfied
88478,Male,Loyal Customer,23,Business travel,Eco,181,satisfied
110505,Female,Loyal Customer,38,Business travel,Eco Plus,787,neutral or dissatisfied
74748,Female,Loyal Customer,56,Personal Travel,Eco,1205,neutral or dissatisfied
129626,Female,Loyal Customer,44,Business travel,Business,308,satisfied
1186,Male,Loyal Customer,69,Personal Travel,Eco,102,neutral or dissatisfied
98242,Female,Loyal Customer,32,Business travel,Business,3487,satisfied
23051,Female,Loyal Customer,56,Personal Travel,Business,820,neutral or dissatisfied
30366,Female,Loyal Customer,58,Business travel,Eco,641,neutral or dissatisfied
23874,Female,Loyal Customer,44,Business travel,Business,1593,satisfied
105928,Male,disloyal Customer,40,Business travel,Business,1491,neutral or dissatisfied
83632,Male,Loyal Customer,59,Business travel,Business,2973,satisfied
114272,Female,Loyal Customer,39,Business travel,Eco,509,satisfied
103358,Male,Loyal Customer,61,Business travel,Business,3042,satisfied
52645,Male,Loyal Customer,23,Personal Travel,Eco,160,satisfied
123730,Male,Loyal Customer,48,Personal Travel,Eco Plus,214,neutral or dissatisfied
78480,Male,disloyal Customer,25,Business travel,Business,666,satisfied
70146,Male,Loyal Customer,68,Personal Travel,Eco,550,neutral or dissatisfied
69372,Female,Loyal Customer,48,Business travel,Business,2286,satisfied
122589,Female,disloyal Customer,29,Business travel,Business,728,satisfied
48938,Female,Loyal Customer,47,Business travel,Business,2849,satisfied
107959,Male,Loyal Customer,53,Business travel,Business,825,satisfied
109634,Male,Loyal Customer,43,Business travel,Business,2388,satisfied
81141,Female,Loyal Customer,68,Personal Travel,Eco Plus,991,neutral or dissatisfied
80058,Male,Loyal Customer,63,Personal Travel,Eco,1069,neutral or dissatisfied
12077,Female,Loyal Customer,32,Business travel,Eco Plus,376,satisfied
40281,Female,Loyal Customer,8,Personal Travel,Eco,347,neutral or dissatisfied
87415,Male,Loyal Customer,33,Personal Travel,Eco,425,neutral or dissatisfied
52877,Male,Loyal Customer,21,Business travel,Business,836,satisfied
83599,Female,disloyal Customer,23,Business travel,Business,409,satisfied
111673,Female,disloyal Customer,22,Business travel,Eco,591,neutral or dissatisfied
100997,Male,Loyal Customer,44,Business travel,Business,3759,satisfied
113574,Female,Loyal Customer,42,Business travel,Eco,236,neutral or dissatisfied
95980,Female,Loyal Customer,31,Business travel,Business,3477,satisfied
122983,Female,Loyal Customer,60,Business travel,Business,2714,satisfied
32087,Female,Loyal Customer,44,Business travel,Business,216,satisfied
128419,Male,Loyal Customer,32,Business travel,Business,338,neutral or dissatisfied
56131,Female,Loyal Customer,59,Business travel,Business,1504,satisfied
59528,Female,Loyal Customer,52,Business travel,Business,854,satisfied
64739,Female,Loyal Customer,57,Business travel,Eco,224,neutral or dissatisfied
120230,Male,disloyal Customer,24,Business travel,Eco,1303,neutral or dissatisfied
25230,Male,Loyal Customer,40,Business travel,Eco,387,neutral or dissatisfied
127084,Female,Loyal Customer,26,Business travel,Business,2577,satisfied
88730,Male,Loyal Customer,19,Personal Travel,Eco,270,neutral or dissatisfied
40131,Female,Loyal Customer,9,Personal Travel,Eco,200,neutral or dissatisfied
111433,Female,Loyal Customer,47,Personal Travel,Eco Plus,896,neutral or dissatisfied
125372,Male,Loyal Customer,40,Business travel,Business,1440,neutral or dissatisfied
5888,Male,disloyal Customer,44,Business travel,Business,108,neutral or dissatisfied
110636,Female,Loyal Customer,16,Personal Travel,Eco Plus,719,neutral or dissatisfied
76747,Male,Loyal Customer,59,Business travel,Business,205,neutral or dissatisfied
113827,Female,Loyal Customer,16,Personal Travel,Eco Plus,397,neutral or dissatisfied
37516,Female,Loyal Customer,46,Business travel,Eco,944,neutral or dissatisfied
129147,Female,disloyal Customer,27,Business travel,Eco,679,neutral or dissatisfied
123999,Male,Loyal Customer,62,Business travel,Eco,184,neutral or dissatisfied
